,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
163,SAT 12,2005-12-17 23:00,英格蘭超級聯賽,韋斯咸,紐卡素,2.4219,3.1607,2.6826,2.4151,3.1815,2.7306,---,---,---,2.30,3.25,2.65,0.1001,0.0413,0.1354,0.0428,0.1118,0.0417,0.0859,0.0356,0.1567,0.0493,0.1386,0.0508,---,---,---,0,1.75,2.12,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 2,2 , 4,A,
164,SAT 13,2005-12-17 23:00,英格蘭超級聯賽,韋根,查爾頓,2.1761,3.1803,3.0319,2.1955,3.1979,3.0626,---,---,---,2.25,3.20,2.75,0.1056,0.0485,0.1299,0.0408,0.1765,0.0582,0.0828,0.0377,0.1482,0.0463,0.1707,0.0557,---,---,---,0/-0.5,1.98,1.86,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,3 , 0,H,
165,SAT 14,2005-12-17 23:00,英格蘭冠軍聯賽,般尼,屈福特,2.2148,3.1281,2.9476,2.2056,3.1524,3.0022,---,---,---,2.20,3.20,2.80,0.0872,0.0394,0.1250,0.0400,0.1729,0.0587,0.0720,0.0326,0.1206,0.0382,0.2425,0.0808,---,---,---,0/-0.5,1.88,1.96,---,---,---,2.5,1.85,1.85,,,,,,,,2 , 0,4 , 1,H,
166,SAT 15,2005-12-17 23:00,英格蘭冠軍聯賽,卡迪夫城,打比郡,1.8957,3.1955,3.7032,1.8994,3.2190,3.7390,---,---,---,1.90,3.10,3.65,0.0885,0.0467,0.1038,0.0325,0.3090,0.0834,0.0655,0.0345,0.1168,0.0363,0.2732,0.0731,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
167,SAT 16,2005-12-17 23:00,英格蘭冠軍聯賽,李斯特城,克魯,1.6801,3.3345,4.6404,1.6401,3.4132,4.9790,---,---,---,1.60,3.25,5.20,0.0619,0.0368,0.1270,0.0381,0.4187,0.0902,0.0582,0.0355,0.2159,0.0633,0.6477,0.1301,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 1,1 , 1,D,
168,SAT 17,2005-12-17 23:00,英格蘭冠軍聯賽,盧頓,史篤城,2.0323,3.1624,3.2982,1.9153,3.1969,3.7261,---,---,---,1.85,3.25,3.65,0.0798,0.0393,0.1125,0.0356,0.1774,0.0538,0.0914,0.0477,0.1400,0.0438,0.4975,0.1335,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 1,2 , 3,A,
169,SAT 18,2005-12-17 23:00,英格蘭冠軍聯賽,米禾爾,雷丁,4.2647,3.2663,1.7542,4.6747,3.3633,1.6898,---,---,---,5.20,3.40,1.57,0.4294,0.1007,0.1120,0.0343,0.0804,0.0459,0.6252,0.1337,0.1850,0.0550,0.0699,0.0413,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 1,0 , 2,A,
170,SAT 19,2005-12-17 23:00,英格蘭冠軍聯賽,諾域治,修咸頓,2.2936,3.0779,2.8749,2.2900,3.0884,2.9194,---,---,---,2.30,3.00,2.82,0.0712,0.0311,0.1180,0.0383,0.1568,0.0545,0.0647,0.0283,0.1267,0.0410,0.2068,0.0708,---,---,---,0/-0.5,1.95,1.88,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 1,3 , 1,H,
171,SAT 20,2005-12-17 23:00,英格蘭冠軍聯賽,普利茅夫,水晶宮,2.7554,3.1247,2.3467,2.7616,3.1359,2.3617,---,---,---,2.75,3.10,2.30,0.1518,0.0551,0.1331,0.0426,0.1005,0.0428,0.1464,0.0530,0.1420,0.0453,0.0988,0.0419,---,---,---,0/+0.5,1.75,2.11,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 0,2 , 0,H,
172,SAT 21,2005-12-17 23:00,英格蘭冠軍聯賽,錫周三,葉士域治,2.3960,3.1358,2.7036,2.3932,3.1486,2.7301,---,---,---,2.40,3.10,2.60,0.0725,0.0302,0.1117,0.0356,0.1123,0.0415,0.0696,0.0291,0.1155,0.0367,0.1378,0.0505,---,---,---,0,1.77,2.09,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,0 , 1,A,
173,SAT 22,2005-12-17 23:00,英格蘭冠軍聯賽,狼隊,列斯聯,2.1645,3.1132,3.0386,2.1070,3.1330,3.2463,---,---,---,2.00,3.10,3.35,0.0964,0.0445,0.1084,0.0348,0.2142,0.0705,0.1017,0.0483,0.1150,0.0367,0.4035,0.1243,---,---,---,0/-0.5,1.80,2.05,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 0,1 , 0,H,
174,SAT 24,2005-12-17 23:00,蘇格蘭超級聯賽,福爾柯克,基爾馬諾克,2.7653,3.2161,2.3027,2.8139,3.2147,2.2961,---,---,---,2.65,3.45,2.20,0.1250,0.0452,0.1018,0.0317,0.0694,0.0301,0.2037,0.0724,0.0981,0.0305,0.0607,0.0264,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 0,1 , 2,A,
175,SAT 25,2005-12-17 23:00,蘇格蘭超級聯賽,喜伯年,馬瑟韋爾,1.6148,3.4467,4.9529,1.6256,3.4660,5.0402,---,---,---,1.62,3.50,4.50,0.0415,0.0257,0.1332,0.0387,0.5939,0.1199,0.0470,0.0289,0.1361,0.0393,0.4832,0.0959,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 1,2 , 1,H,
176,SAT 26,2005-12-17 23:00,蘇格蘭超級聯賽,利雲斯頓,鴨巴甸,2.7574,3.2107,2.3156,2.7970,3.2116,2.3047,---,---,---,2.68,3.20,2.30,0.1325,0.0481,0.0902,0.0281,0.0605,0.0261,0.2099,0.0750,0.0914,0.0285,0.0554,0.0240,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,0 , 0,D,
177,SAT 27,2005-12-17 23:00,蘇格蘭超級聯賽,格拉斯哥流浪,赫斯,1.8681,3.2684,3.7331,1.8435,3.2888,3.9502,---,---,---,1.83,3.30,3.65,0.0709,0.0380,0.0988,0.0302,0.3110,0.0833,0.0552,0.0299,0.1023,0.0311,0.5500,0.1392,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,1 , 0,1 , 0,H,
178,SAT 28,2005-12-17 23:00,英格蘭甲組聯賽,般尼茅夫,基寧咸,1.8680,3.2474,3.7040,1.8626,3.2845,3.7764,---,---,---,1.85,3.25,3.65,0.0795,0.0426,0.0772,0.0238,0.2514,0.0679,0.0558,0.0300,0.1457,0.0444,0.2581,0.0683,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,2 , 1,H,
179,SAT 29,2005-12-17 23:00,英格蘭甲組聯賽,巴拉福特,洛達咸,1.7625,3.2641,4.1517,1.8066,3.2503,4.0780,---,---,---,1.77,3.25,4.00,0.0572,0.0324,0.0901,0.0276,0.2832,0.0682,0.0923,0.0511,0.0792,0.0244,0.2422,0.0594,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 1,1 , 2,A,
180,SAT 30,2005-12-17 23:00,英格蘭甲組聯賽,車士打菲特,奧咸,1.9278,3.2375,3.4885,1.9860,3.1869,3.4656,---,---,---,1.95,3.20,3.35,0.0827,0.0429,0.0745,0.0230,0.2092,0.0600,0.1076,0.0542,0.0785,0.0246,0.1928,0.0556,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 1,D,
181,SAT 31,2005-12-17 23:00,英格蘭甲組聯賽,高車士打,米爾頓凱恩斯,1.7115,3.3197,4.3807,1.7406,3.3278,4.3221,---,---,---,1.80,3.25,3.85,0.0523,0.0305,0.0955,0.0288,0.2377,0.0543,0.0555,0.0319,0.1147,0.0345,0.3058,0.0708,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,1 , 0,2 , 0,H,
182,SAT 32,2005-12-17 23:00,英格蘭甲組聯賽,唐卡士打,史雲斯,2.4194,3.1686,2.6265,2.4097,3.1794,2.6596,---,---,---,2.35,3.20,2.60,0.0802,0.0331,0.0828,0.0261,0.1237,0.0471,0.0638,0.0265,0.1047,0.0329,0.1556,0.0585,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 1,2 , 1,H,
183,SAT 33,2005-12-17 23:00,英格蘭甲組聯賽,哈特斯菲爾德,修安聯,1.7926,3.2577,4.0268,1.7905,3.3181,4.0669,---,---,---,1.80,3.25,3.85,0.0574,0.0320,0.0775,0.0238,0.2907,0.0722,0.0389,0.0217,0.2194,0.0661,0.2418,0.0595,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,0 , 0,D,
184,SAT 34,2005-12-17 23:00,英格蘭甲組聯賽,維爾港,布里斯托城,1.9309,3.2426,3.4857,2.0760,3.1855,3.2435,---,---,---,2.10,3.20,3.00,0.1101,0.0570,0.0730,0.0225,0.2701,0.0775,0.1839,0.0886,0.0897,0.0282,0.2439,0.0752,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,0 , 1,A,
185,SAT 35,2005-12-17 23:00,英格蘭甲組聯賽,史雲頓,黑池,2.0503,3.2002,3.2001,2.0933,3.1939,3.1731,---,---,---,2.10,3.20,3.00,0.0845,0.0412,0.0757,0.0237,0.2022,0.0632,0.0965,0.0461,0.0684,0.0214,0.1828,0.0576,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 0,0 , 0,D,
186,SAT 36,2005-12-17 23:00,英格蘭甲組聯賽,燦美爾,賓福特,2.5084,3.1649,2.5302,2.5013,3.1726,2.5506,---,---,---,2.50,3.10,2.50,0.0953,0.0380,0.0838,0.0265,0.1560,0.0617,0.0682,0.0272,0.0897,0.0283,0.1362,0.0534,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 3,1 , 4,A,
187,SAT 37,2005-12-17 23:00,英格蘭甲組聯賽,華素爾,哈特普爾,2.0970,3.1922,3.0985,2.1083,3.2103,3.1228,---,---,---,2.10,3.20,3.00,0.0684,0.0326,0.0744,0.0233,0.1605,0.0518,0.0592,0.0281,0.1069,0.0333,0.1543,0.0494,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 0,H,
188,SAT 38,2005-12-17 23:00,英格蘭甲組聯賽,伊奧維,班士利,2.5006,3.1641,2.5327,2.4933,3.1728,2.5600,---,---,---,2.45,3.20,2.50,0.0758,0.0303,0.0918,0.0290,0.0884,0.0349,0.0654,0.0262,0.1004,0.0316,0.1270,0.0496,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 1,2 , 1,H,
189,SAT 39,2005-12-18 00:15,法國甲組聯賽,阿些斯奧,巴黎聖日耳門,3.4388,2.9321,2.1070,3.4889,2.9455,2.1032,---,---,---,3.75,2.65,2.10,0.2768,0.0805,0.1191,0.0406,0.1123,0.0533,0.2646,0.0758,0.1119,0.0380,0.1050,0.0499,,,,,,,---,---,---,2.5,2.70,1.40,,,,,,,,1 , 1,1 , 1,D,
190,SAT 40,2005-12-18 01:00,意大利甲組聯賽,泰列維素,萊切,2.3472,2.9595,2.9281,2.3830,2.9729,2.9296,---,---,---,2.25,3.10,2.82,0.1071,0.0457,0.1092,0.0369,0.1513,0.0517,0.1017,0.0427,0.1066,0.0359,0.1458,0.0498,---,---,---,0/-0.5,2.05,1.80,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,2 , 1,H,
191,SAT 41,2005-12-18 01:15,英格蘭超級聯賽,曼城,伯明翰,1.7568,3.3101,4.4511,1.7747,3.2989,4.4537,---,---,---,1.80,3.20,3.95,0.0760,0.0433,0.1209,0.0365,0.3946,0.0886,0.0756,0.0426,0.1199,0.0364,0.3295,0.0740,---,---,---,-0.5,1.80,1.95,---,---,---,2.5,2.19,1.60,,,,,,,,3 , 0,4 , 1,H,
192,SAT 42,2005-12-18 02:30,荷蘭甲組聯賽,海倫芬,川迪,1.7531,3.3983,4.0836,1.7551,3.4213,4.0969,---,---,---,1.75,3.50,3.75,0.0638,0.0364,0.1234,0.0363,0.2826,0.0692,0.0579,0.0330,0.1605,0.0469,0.2943,0.0718,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,2 , 0,3 , 1,H,
193,SAT 43,2005-12-18 02:30,荷蘭甲組聯賽,燕豪芬,威廉二世,1.1569,6.0802,12.3724,1.1434,6.5083,13.8170,---,---,---,1.12,6.50,13.00,0.0211,0.0182,0.5081,0.0836,2.1602,0.1746,0.0234,0.0205,1.2508,0.1922,3.8487,0.2785,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,2 , 1,4 , 1,H,
194,SAT 44,2005-12-18 02:30,荷蘭甲組聯賽,羅森達爾,洛達,3.1820,3.2739,2.0381,3.4156,3.3343,1.9493,---,---,---,3.40,3.50,1.85,0.2948,0.0927,0.1648,0.0503,0.1159,0.0569,0.3044,0.0891,0.1414,0.0424,0.0996,0.0511,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,0 , 2,0 , 2,A,
195,SAT 45,2005-12-18 03:00,西班牙甲組聯賽,畢爾包,貝迪斯,2.0947,3.1181,3.2770,2.1150,3.2087,3.2237,---,---,---,2.15,2.90,3.20,0.0893,0.0427,0.1037,0.0333,0.2027,0.0619,0.0997,0.0471,0.6949,0.2166,0.2044,0.0634,---,---,---,0/-0.5,1.90,1.94,---,---,---,2.5,2.40,1.50,,,,,,,,2 , 0,2 , 0,H,
196,SAT 46,2005-12-18 03:00,西班牙甲組聯賽,切爾達,拉科魯尼亞,2.2780,3.1021,2.9048,2.3177,3.0927,2.8900,---,---,---,2.30,3.10,2.75,0.0929,0.0408,0.1058,0.0341,0.1591,0.0548,0.1326,0.0572,0.0991,0.0320,0.1529,0.0529,---,---,---,0/-0.5,2.12,1.74,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 3,0 , 3,A,
197,SAT 47,2005-12-18 03:00,法國甲組聯賽,歐塞爾,南錫,1.5435,3.3969,6.0329,1.4931,3.5285,6.8012,---,---,---,1.50,3.25,6.70,0.0686,0.0444,0.1590,0.0468,0.8198,0.1359,0.0597,0.0400,0.2434,0.0690,1.2974,0.1908,,,,,,,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 1,0 , 1,A,
198,SAT 48,2005-12-18 03:00,法國甲組聯賽,波爾多,南特,1.6360,3.2595,5.2324,1.6277,3.2835,5.4440,---,---,---,1.70,2.85,5.50,0.0651,0.0398,0.2602,0.0798,0.5961,0.1139,0.0485,0.0298,0.1586,0.0483,0.6645,0.1221,---,---,---,-0.5/-1,1.95,1.88,---,---,---,2.5,2.70,1.40,,,,,,,,0 , 0,0 , 0,D,
199,SAT 49,2005-12-18 03:00,法國甲組聯賽,梅斯,尼斯,2.3480,2.8207,3.0351,2.3744,2.8264,3.0505,---,---,---,2.25,2.68,3.30,0.0868,0.0370,0.0958,0.0340,0.1992,0.0656,0.0890,0.0375,0.0920,0.0326,0.2186,0.0717,---,---,---,0/-0.5,2.03,1.82,---,---,---,2.5,2.70,1.40,,,,,,,,0 , 0,1 , 0,H,
0,SAT 50,2005-12-18 03:00,法國甲組聯賽,雷恩,聖伊天,2.0185,2.9317,3.6089,2.0542,2.9255,3.6173,---,---,---,2.00,3.05,3.40,0.1061,0.0526,0.0993,0.0339,0.2411,0.0668,0.1122,0.0546,0.0835,0.0286,0.2372,0.0656,---,---,---,-0.5,2.00,1.76,---,---,---,2.5,2.35,1.52,,,,,,,,0 , 0,0 , 1,A,
1,SAT 51,2005-12-18 03:00,法國甲組聯賽,斯特拉斯堡,馬賽,2.9306,2.8672,2.3973,2.7846,2.8590,2.5452,---,---,---,2.55,2.70,2.78,0.1957,0.0668,0.0777,0.0271,0.1326,0.0553,0.1659,0.0596,0.0755,0.0264,0.2467,0.0969,---,---,---,0,1.83,2.02,---,---,---,2.5,2.65,1.42,,,,,,,,0 , 0,0 , 1,A,
2,SAT 52,2005-12-18 03:00,法國甲組聯賽,特魯瓦,索察,2.2336,2.8351,3.2240,2.2709,2.8376,3.2246,---,---,---,2.30,2.68,3.20,0.1066,0.0477,0.0861,0.0304,0.1998,0.0620,0.0971,0.0427,0.0793,0.0279,0.1919,0.0595,---,---,---,0/-0.5,2.05,1.80,---,---,---,2.5,2.55,1.45,,,,,,,,0 , 0,2 , 1,H,
3,SAT 53,2005-12-18 03:30,意大利甲組聯賽,拉素,祖雲達斯,4.7828,3.2098,1.7237,5.0038,3.2367,1.6961,---,---,---,4.80,3.25,1.65,0.6235,0.1304,0.1635,0.0509,0.0926,0.0537,0.6182,0.1236,0.1662,0.0513,0.0599,0.0353,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,1 , 1,D,
4,SAT 54,2005-12-18 05:00,西班牙甲組聯賽,卡迪斯,巴塞隆拿,7.6746,3.9323,1.4003,7.9555,4.0305,1.3827,---,---,---,7.25,3.70,1.40,1.2289,0.1601,0.2589,0.0659,0.0588,0.0420,1.3188,0.1658,0.2893,0.0718,0.0475,0.0343,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 2,1 , 3,A,
5,SUN 1,2005-12-18 18:20,世界冠軍球會盃,聖保羅,利物浦,3.3808,3.1865,2.0083,3.5981,3.2106,1.9310,---,---,---,4.30,3.30,1.70,0.2513,0.0743,0.0760,0.0239,0.0999,0.0498,0.3566,0.0991,0.0834,0.0260,0.1164,0.0603,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,1 , 0,H,
6,SUN 3,2005-12-18 19:30,荷蘭甲組聯賽,海牙,飛燕諾,5.0742,3.5770,1.5820,5.6426,3.6496,1.5332,---,---,---,6.00,4.00,1.42,0.6366,0.1255,0.1740,0.0486,0.0637,0.0403,0.9203,0.1631,0.1910,0.0523,0.0623,0.0406,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,1 , 0,2 , 1,H,
7,SUN 4,2005-12-18 21:30,英格蘭超級聯賽,米杜士堡,熱刺,2.4149,3.1367,2.7279,2.4528,3.1493,2.7091,---,---,---,2.40,3.20,2.55,0.0911,0.0377,0.1337,0.0426,0.1377,0.0505,0.1156,0.0471,0.1355,0.0430,0.1126,0.0416,---,---,---,0,1.90,1.94,---,---,---,2.5,2.10,1.65,,,,,,,,2 , 1,3 , 3,D,
8,SUN 5,2005-12-18 21:30,荷蘭甲組聯賽,阿爾克馬爾,華域克,1.4273,3.8880,6.5507,1.4011,4.0288,6.9166,---,---,---,1.33,4.50,6.75,0.0422,0.0296,0.2268,0.0583,0.6861,0.1047,0.0408,0.0292,0.3465,0.0860,0.8023,0.1160,,,,,,,---,---,---,3.5,2.00,1.72,,,,,,,,2 , 0,3 , 0,H,
9,SUN 6,2005-12-18 21:30,荷蘭甲組聯賽,格羅寧根,奈梅亨,2.1188,3.2640,3.0110,2.1062,3.2637,3.0775,---,---,---,2.05,3.30,3.00,0.0882,0.0416,0.1117,0.0342,0.1558,0.0517,0.0796,0.0378,0.1036,0.0317,0.2406,0.0782,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 0,3 , 0,H,
10,SUN 7,2005-12-18 21:30,荷蘭甲組聯賽,荷華高斯,烏德勒支,2.6102,3.2502,2.3761,2.7131,3.2656,2.3091,---,---,---,2.95,3.40,2.05,0.1628,0.0624,0.1169,0.0360,0.1334,0.0562,0.1925,0.0710,0.1225,0.0375,0.1031,0.0447,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 1,D,
11,SUN 8,2005-12-18 21:30,荷蘭甲組聯賽,NAC,阿積士,3.6260,3.3209,1.8746,3.9321,3.3745,1.7998,---,---,---,3.70,3.55,1.75,0.2895,0.0798,0.1089,0.0328,0.0802,0.0428,0.4336,0.1103,0.1625,0.0482,0.0741,0.0412,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 1,0 , 2,A,
12,SUN 9,2005-12-18 22:00,意大利甲組聯賽,AC米蘭,墨西拿,1.2025,5.3238,12.3712,1.1837,5.5550,14.2933,---,---,---,1.18,5.00,13.00,0.0297,0.0247,0.5264,0.0989,2.3135,0.1870,0.0292,0.0246,0.6524,0.1175,4.7733,0.3340,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,1 , 0,4 , 0,H,
13,SUN 10,2005-12-18 22:00,意大利甲組聯賽,卡利亞里,阿斯科利,1.9047,2.9838,4.0857,1.8190,3.0601,4.5271,---,---,---,1.80,3.05,4.20,0.1058,0.0555,0.1467,0.0492,0.4995,0.1223,0.0660,0.0363,0.1467,0.0479,0.6146,0.1358,---,---,---,-0.5,1.80,1.95,---,---,---,2.5,2.25,1.57,,,,,,,,2 , 0,2 , 1,H,
14,SUN 11,2005-12-18 22:00,意大利甲組聯賽,基爾禾,烏甸尼斯,2.2525,2.9587,3.1098,2.2541,2.9736,3.1573,---,---,---,2.25,3.10,2.82,0.0984,0.0437,0.1232,0.0416,0.1609,0.0517,0.0865,0.0384,0.1285,0.0432,0.2179,0.0690,---,---,---,0/-0.5,1.96,1.88,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,2 , 0,H,
15,SUN 12,2005-12-18 22:00,意大利甲組聯賽,安玻里,費倫天拿,3.5667,3.0371,2.0257,3.5934,3.0331,2.0348,---,---,---,3.50,3.20,1.90,0.3563,0.0999,0.1533,0.0505,0.1251,0.0618,0.2940,0.0818,0.1278,0.0421,0.1220,0.0600,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 1,D,
16,SUN 13,2005-12-18 22:00,意大利甲組聯賽,巴勒莫,利禾奴,1.9692,3.0094,3.7867,1.9552,3.0142,3.9146,---,---,---,2.00,3.20,3.25,0.0885,0.0449,0.1373,0.0456,0.3772,0.0996,0.0643,0.0329,0.1126,0.0373,0.4531,0.1158,---,---,---,-0.5,2.00,1.77,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,0 , 2,A,
17,SUN 14,2005-12-18 22:00,意大利甲組聯賽,里賈納,國際米蘭,5.2562,3.2848,1.6560,5.6941,3.3353,1.6125,---,---,---,5.00,3.30,1.62,0.8683,0.1652,0.1848,0.0563,0.0963,0.0582,0.9311,0.1635,0.1756,0.0526,0.0560,0.0347,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 3,0 , 4,A,
18,SUN 15,2005-12-18 22:00,意大利甲組聯賽,錫耶納,帕爾馬,1.9511,3.0551,3.8131,1.9714,3.0551,3.8179,---,---,---,1.95,3.20,3.35,0.0838,0.0429,0.1120,0.0367,0.2833,0.0743,0.0859,0.0436,0.0976,0.0319,0.2555,0.0669,---,---,---,-0.5,1.95,1.80,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,2 , 2,D,
19,SUN 16,2005-12-18 22:00,蘇格蘭超級聯賽,恩華尼斯,些路迪,8.1562,4.3354,1.3273,8.4717,4.4091,1.3280,---,---,---,7.50,3.80,1.38,1.1816,0.1449,0.2778,0.0641,0.0353,0.0266,1.3577,0.1603,0.2936,0.0666,0.0373,0.0281,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 1,1 , 1,D,
20,SUN 17,2005-12-18 22:00,德國乙組聯賽,亞琛,貝豪森,1.6373,3.4906,4.6927,1.6081,3.6126,4.9094,---,---,---,1.60,3.65,4.50,0.0584,0.0357,0.1598,0.0458,0.5615,0.1197,0.0617,0.0383,0.3066,0.0849,0.5935,0.1209,,,,,,,---,---,---,2.5,1.52,2.35,,,,,,,,2 , 0,2 , 0,H,
21,SUN 18,2005-12-18 22:00,德國乙組聯賽,布倫瑞克,沙貝魯根,1.6653,3.4280,4.5619,1.6675,3.4534,4.5669,---,---,---,1.70,3.40,4.10,0.0804,0.0483,0.1215,0.0354,0.4397,0.0964,0.0653,0.0391,0.1359,0.0394,0.3712,0.0813,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 0,1 , 2,A,
22,SUN 20,2005-12-18 22:00,德國乙組聯賽,奧芬巴克,艾倫,1.8675,3.2913,3.6816,1.9522,3.2641,3.5061,---,---,---,1.90,3.35,3.35,0.0772,0.0414,0.0968,0.0294,0.2127,0.0578,0.1656,0.0848,0.1036,0.0317,0.2619,0.0747,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 1,0 , 3,A,
23,SUN 22,2005-12-19 00:00,英格蘭超級聯賽,阿仙奴,車路士,2.8183,3.0711,2.3914,2.8965,3.0180,2.4161,---,---,---,2.80,3.10,2.30,0.1501,0.0533,0.1415,0.0461,0.1188,0.0497,0.1980,0.0683,0.1375,0.0456,0.1118,0.0463,---,---,---,0,2.08,1.80,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 1,0 , 2,A,
24,SUN 23,2005-12-19 00:00,西班牙甲組聯賽,艾拉維斯,華倫西亞,3.7781,3.1833,1.8969,3.8033,3.1925,1.9073,---,---,---,3.45,3.20,1.92,0.3406,0.0902,0.1138,0.0357,0.0848,0.0447,0.3405,0.0895,0.1118,0.0350,0.0723,0.0379,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,0 , 1,A,
25,SUN 24,2005-12-19 00:00,西班牙甲組聯賽,愛斯賓奴,薩拉戈薩,2.1458,3.1156,3.1741,2.2241,3.1113,3.0583,---,---,---,2.30,3.05,2.78,0.0719,0.0335,0.1017,0.0327,0.1973,0.0622,0.1454,0.0654,0.0985,0.0316,0.1677,0.0548,---,---,---,0/-0.5,2.14,1.73,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 0,2 , 2,D,
26,SUN 25,2005-12-19 00:00,西班牙甲組聯賽,桑坦德,馬拉加,2.2019,3.1048,3.0670,2.2262,3.1062,3.0519,---,---,---,2.25,3.10,2.82,0.0756,0.0343,0.0905,0.0291,0.1970,0.0642,0.1037,0.0466,0.0959,0.0309,0.1680,0.0551,---,---,---,0/-0.5,2.02,1.82,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 1,1 , 1,D,
27,SUN 26,2005-12-19 00:00,西班牙甲組聯賽,西維爾,皇家蘇斯達,1.7241,3.2888,4.5571,1.6873,3.3397,4.8598,---,---,---,1.67,3.30,4.55,0.0546,0.0317,0.1025,0.0312,0.4856,0.1066,0.0521,0.0309,0.1439,0.0431,0.7871,0.1620,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,3 , 2,H,
28,SUN 27,2005-12-19 00:00,西班牙甲組聯賽,維拉利爾,基達菲,1.5950,3.4440,5.4522,1.5486,3.5161,6.0039,---,---,---,1.55,3.40,5.50,0.0671,0.0421,0.1290,0.0375,0.6959,0.1276,0.0535,0.0346,0.1859,0.0529,1.0592,0.1764,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 1,2 , 1,H,
29,SUN 28,2005-12-19 00:30,德國甲組聯賽,哈化柏林,紐倫堡,1.4985,3.6975,6.0746,1.5295,3.6525,5.8674,---,---,---,1.60,3.50,4.75,0.0511,0.0341,0.2177,0.0589,0.6740,0.1109,0.0689,0.0451,0.1854,0.0508,0.4400,0.0750,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,0 , 0,1 , 1,D,
